userId,campaignId,group,semanticScore,locationScore,categoryScore,urgencyScore,popularityScore,recencyScore,monetary,goods,volunteer,label
U0104,C0002,21,0.6785,0.1762,0,0.3844,0.2499,0.5168,0,1,0,2
U0104,C0099,21,0.8808,0.3971,0,0.4917,0.4187,0.1381,0,1,0,1
U0104,C0040,21,0.4287,0.0778,0,0.408,0.4465,0.1051,0,1,0,1
U0104,C0035,21,0.1816,0.3992,0,0.1816,0.3439,0.844,0,0,1,1
U0104,C0007,21,0.0514,0.4619,0,0.2653,0.2633,0.7991,0,0,1,1
U0104,C0053,21,0.9071,0.4041,0,0.1426,0.0445,0.1154,0,0,1,1
U0104,C0054,21,0.6457,0.4899,0,0.2075,0.1691,0.9249,0,0,1,1
U0104,C0075,21,0.3973,0.8318,0,0.1449,0.173,0.6698,0,0,1,2
U0104,C0119,21,0.2568,0.5504,0,0.2205,0.3384,0.1854,1,0,0,2
U0104,C0102,21,0.6027,0.1744,0,0.2618,0.4192,0.9539,0,0,1,1
U0105,C0058,19,0.124,0.6999,0,0.2961,0.1857,0.5605,0,1,0,5
U0105,C0076,19,0.5425,0.05,1,0.3624,0.3919,0.5224,0,1,0,5
U0105,C0118,19,0.3759,0.5996,0,0.1071,0.322,0.7665,1,0,0,2
U0105,C0078,19,0.8255,0.3977,1,0.245,0.2838,0.5447,1,0,0,5
U0105,C0045,19,0.3425,0.1305,0,0.1719,0.2712,0.965,1,0,0,5
U0105,C0150,19,0.1297,0.1794,0,0.5086,0.0134,0.5967,0,1,0,2
U0105,C0047,19,0.4649,0.7831,0,0.2469,0.1057,0.8643,1,0,0,2
U0105,C0055,19,0.8113,0.5423,0,0.6798,0.4857,0.7355,1,0,0,2
U0105,C0147,19,0.2884,0.315,0,0.4412,0.0156,0.7024,0,0,1,2
U0105,C0139,19,0.8557,0.3061,0,0.3969,0.2107,0.6427,0,0,1,5
U0105,C0003,19,0.1281,0.2618,0,0.1995,0.3083,0.3506,1,0,0,2
U0105,C0126,19,0.773,0.187,0,0.1993,0.2585,0.3217,1,0,0,1
U0105,C0008,19,0.8937,0.1952,0,0.0494,0.0915,0.8395,0,1,0,1
U0105,C0086,19,0.6237,0.8095,0,0.1612,0.0544,0.8773,0,0,1,1
U0105,C0007,19,0.6451,0.4321,0,0.2653,0.2633,0.7991,0,0,1,1
U0105,C0105,19,0.6179,0.2777,0,0.3057,0.588,0.1225,0,1,0,1
U0105,C0089,19,0.6889,0.5178,0,0.172,0.2367,0.6685,0,0,1,1
U0105,C0044,19,0.6077,0.2502,0,0.1681,0.234,0.3863,0,1,0,1
U0105,C0132,19,0.3819,0.374,0,0.1512,0.4582,0.4379,0,1,0,2
U0106,C0045,16,0.6504,0.3584,1,0.1719,0.2712,0.965,1,0,0,5
U0106,C0082,16,0.6504,0.2482,1,0.3825,0.2499,0.5536,0,1,0,5
U0106,C0065,16,0.4008,0.1316,0,0.1786,0.2128,0.6745,0,1,0,5
U0106,C0142,16,0.8048,0.05,0,0.3655,0.3272,0.7983,1,0,0,5
U0106,C0072,16,0.8149,0.151,0,0.0127,0.1046,0.4412,0,1,0,5
U0106,C0005,16,0.1224,0.4936,0,0.3696,0.2129,0.8414,0,0,1,5
U0106,C0128,16,0.7646,0.3412,0,0.3936,0.1843,0.6371,0,1,0,5
U0106,C0055,16,0.4997,0.228,0,0.6798,0.4857,0.7355,1,0,0,2
U0106,C0095,16,0.1225,0.5866,0,0.2951,0.2241,0.773,1,0,0,1
U0106,C0026,16,0.506,0.2723,0,0.329,0.3563,0.5628,0,0,1,2
U0106,C0046,16,0.8905,0.1468,0,0.2768,0.1672,0.9025,0,0,1,1
U0106,C0148,16,0.346,0.4739,1,0.1613,0.3539,0.9027,0,1,0,2
U0106,C0052,16,0.7995,0.2774,0,0.2264,0.1546,0.1142,0,1,0,2
U0106,C0107,16,0.4161,0.4924,0,0.3318,0.1496,0.5082,1,0,0,2
U0106,C0138,16,0.4004,0.4215,0,0.5192,0.3613,0.7221,0,1,0,2
U0106,C0064,16,0.8155,0.3186,0,0.402,0.3089,0.1624,1,0,0,2
U0107,C0004,16,0.8427,0.1649,0,0.2286,0.3073,0.6892,0,0,1,5
U0107,C0070,16,0.4507,0.3802,1,0.5536,0.18,0.6125,0,0,1,5
U0107,C0014,16,0.7732,0.98,0,0.2162,0.1109,0.2355,0,1,0,5
U0107,C0088,16,0.834,0.6063,0,0.5048,0.7336,0.9325,0,1,0,5
U0107,C0026,16,0.529,0.3285,0,0.329,0.3563,0.5628,0,0,1,5
U0107,C0033,16,0.5132,0.7819,1,0.5872,0.251,0.7362,1,0,0,5
U0107,C0117,16,0.6747,0.1114,0,0.0224,0.0825,0.1707,1,0,0,2
U0107,C0142,16,0.3203,0.334,0,0.3655,0.3272,0.7983,1,0,0,5
U0107,C0028,16,0.1649,0.0718,0,0.3255,0.3258,0.4928,0,0,1,2
U0107,C0037,16,0.7468,0.151,0,0.5885,0.8288,0.9402,0,1,0,2
U0107,C0094,16,0.9442,0.3695,0,0.4751,0.4894,0.5992,0,1,0,2
U0107,C0101,16,0.4128,0.9619,0,0.4391,0.1313,0.5076,1,0,0,2
U0107,C0018,16,0.0864,0.1268,0,0.1823,0.3987,0.4737,0,0,1,2
U0107,C0002,16,0.3843,0.2677,0,0.3844,0.2499,0.5168,0,1,0,1
U0107,C0114,16,0.3871,0.429,0,0.6345,0.4008,0.626,0,0,1,1
U0107,C0133,16,0.6535,0.4763,0,0.2197,0.4224,0.8201,1,0,0,2
U0108,C0127,16,0.7189,0.2594,0,0.0894,0.2251,0.7216,1,0,0,5
U0108,C0149,16,0.3944,0.2435,0,0.5411,0.0374,0.3754,0,1,0,5
U0108,C0020,16,0.1101,0.4859,0,0.3514,0.3371,0.8419,1,0,0,5
U0108,C0075,16,0.5877,0.1991,0,0.1449,0.173,0.6698,0,0,1,5
U0108,C0119,16,0.3726,0.4654,1,0.2205,0.3384,0.1854,1,0,0,5
U0108,C0107,16,0.3615,0.2924,0,0.3318,0.1496,0.5082,1,0,0,5
U0108,C0100,16,0.3674,0.1949,0,0.3463,0.18,0.6218,0,1,0,5
U0108,C0112,16,0.3183,0.2729,0,0.6128,0.227,0.9582,0,1,0,2
U0108,C0031,16,0.174,0.2853,0,0.3153,0.4029,0.7732,0,0,1,2
U0108,C0039,16,0.14,0.1786,0,0.4162,0.5551,0.7068,0,1,0,2
U0108,C0116,16,0.05,0.0524,0,0.3269,0.2855,0.6783,0,1,0,2
U0108,C0069,16,0.6217,0.3121,0,0.2052,0.6311,0.621,1,0,0,1
U0108,C0096,16,0.3665,0.6239,0,0.0227,0.0278,0.8292,0,0,1,1
U0108,C0121,16,0.2816,0.1635,0,0.1379,0.1556,0.7324,1,0,0,1
U0108,C0138,16,0.3303,0.669,0,0.5192,0.3613,0.7221,0,1,0,2
U0108,C0035,16,0.7509,0.403,0,0.1816,0.3439,0.844,0,0,1,1
U0109,C0009,16,0.4701,0.2179,0,0.5793,0.095,0.5154,0,0,1,5
U0109,C0066,16,0.7817,0.4503,0,0.5309,0.1527,0.7597,0,0,1,5
U0109,C0135,16,0.6113,0.2445,0,0.4356,0.3704,0.2127,0,1,0,5
U0109,C0061,16,0.5475,0.1588,0,0.2856,0.3106,0.4733,0,1,0,5
U0109,C0040,16,0.673,0.2434,0,0.408,0.4465,0.1051,0,1,0,5
U0109,C0087,16,0.05,0.9689,0,0.2973,0.5346,0.1991,1,0,0,5
U0109,C0098,16,0.6118,0.3511,0,0.6351,0.0448,0.2837,0,1,0,5
U0109,C0149,16,0.8851,0.551,0,0.5411,0.0374,0.3754,0,1,0,2
U0109,C0056,16,0.2567,0.3202,0,0.5135,0.1568,0.3781,0,0,1,2
U0109,C0145,16,0.4969,0.6105,1,0.2817,0.2066,0.4919,0,0,1,2
U0109,C0034,16,0.5887,0.0803,0,0.4504,0.0773,0.9705,0,1,0,2
U0109,C0005,16,0.4394,0.4407,1,0.3696,0.2129,0.8414,0,0,1,2
U0109,C0065,16,0.356,0.3823,0,0.1786,0.2128,0.6745,0,1,0,1
U0109,C0046,16,0.0785,0.2152,0,0.2768,0.1672,0.9025,0,0,1,1
U0109,C0049,16,0.6946,0.2342,0,0.6034,0.4181,0.1123,1,0,0,1
U0109,C0011,16,0.5352,0.593,0,0.1781,0.0681,0.808,0,1,0,2
U0110,C0016,18,0.1036,0.2574,0,0.065,0.2654,0.5176,0,1,0,5
U0110,C0111,18,0.685,0.3821,0,0.2173,0.1798,0.6751,0,1,0,5
U0110,C0060,18,0.2969,0.1898,0,0.2468,0.252,0.9446,1,0,0,5
U0110,C0033,18,0.8167,0.8055,1,0.5872,0.251,0.7362,1,0,0,5
U0110,C0124,18,0.6508,0.3339,0,0.1069,0.5369,0.9241,1,0,0,5
U0110,C0058,18,0.7163,0.2713,0,0.2961,0.1857,0.5605,0,1,0,5
U0110,C0015,18,0.4114,0.3876,0,0.197,0.2352,0.2955,0,0,1,2
U0110,C0057,18,0.1644,0.1546,0,0.3163,0.1677,0.2194,1,0,0,2
U0110,C0092,18,0.7659,0.05,0,0.2617,0.3656,0.9768,0,0,1,5
U0110,C0047,18,0.5865,0.1469,0,0.2469,0.1057,0.8643,1,0,0,2
U0110,C0113,18,0.8671,0.8654,0,0.4553,0.1208,0.8935,1,0,0,2
U0110,C0004,18,0.0896,0.05,0,0.2286,0.3073,0.6892,0,0,1,1
U0110,C0022,18,0.7937,0.2681,0,0.3178,0.2738,0.8723,0,0,1,1
U0110,C0077,18,0.3502,0.2183,0,0.3769,0.0663,0.4988,0,1,0,1
U0110,C0019,18,0.3001,0.05,0,0.5338,0.307,0.8996,0,0,1,1
U0110,C0018,18,0.2678,0.421,0,0.1823,0.3987,0.4737,0,0,1,1
U0110,C0093,18,0.249,0.2469,0,0.1232,0.4355,0.1628,1,0,0,1
U0110,C0067,18,0.1627,0.05,0,0.4035,0.1466,0.7085,0,0,1,2
U0111,C0087,18,0.4307,0.2612,0,0.2973,0.5346,0.1991,1,0,0,5
U0111,C0054,18,0.2796,0.1994,0,0.2075,0.1691,0.9249,0,0,1,5
U0111,C0135,18,0.4128,0.0823,0,0.4356,0.3704,0.2127,0,1,0,5
U0111,C0032,18,0.3521,0.3106,0,0.3971,0.3099,0.8314,1,0,0,5
U0111,C0080,18,0.5292,0.2901,0,0.4314,0.1509,0.5151,0,0,1,5
U0111,C0049,18,0.5916,0.327,0,0.6034,0.4181,0.1123,1,0,0,5
U0111,C0142,18,0.275,0.2532,0,0.3655,0.3272,0.7983,1,0,0,2
U0111,C0021,18,0.1657,0.2739,0,0.3635,0.5089,0.667,0,0,1,5
U0111,C0031,18,0.9435,0.1606,0,0.3153,0.4029,0.7732,0,0,1,2
U0111,C0048,18,0.3668,0.278,0,0.261,0.7379,0.4654,0,0,1,2
U0111,C0055,18,0.7249,0.1258,1,0.6798,0.4857,0.7355,1,0,0,2
U0111,C0084,18,0.3688,0.0784,0,0.144,0.2945,0.8495,0,1,0,2
U0111,C0022,18,0.3785,0.3999,0,0.3178,0.2738,0.8723,0,0,1,1
U0111,C0018,18,0.3447,0.4339,0,0.1823,0.3987,0.4737,0,0,1,1
U0111,C0020,18,0.3147,0.5534,0,0.3514,0.3371,0.8419,1,0,0,1
U0111,C0057,18,0.139,0.4644,0,0.3163,0.1677,0.2194,1,0,0,1
U0111,C0038,18,0.2264,0.2877,0,0.1376,0.2429,0.8212,1,0,0,1
U0111,C0102,18,0.5701,0.7693,0,0.2618,0.4192,0.9539,0,0,1,2
U0112,C0027,21,0.3253,0.2549,0,0.1749,0.1883,0.7626,0,1,0,2
U0112,C0055,21,0.221,0.1773,0,0.6798,0.4857,0.7355,1,0,0,5
U0112,C0051,21,0.0661,0.2807,0,0.158,0.2724,0.381,0,1,0,5
U0112,C0062,21,0.0508,0.2769,0,0.2459,0.3905,0.4621,1,0,0,5
U0112,C0012,21,0.2285,0.2509,0,0.2139,0.412,0.7963,1,0,0,2
U0112,C0064,21,0.3621,0.4441,1,0.402,0.3089,0.1624,1,0,0,5
U0112,C0041,21,0.333,0.179,0,0.5116,0.567,0.5192,0,0,1,5
U0112,C0098,21,0.8121,0.8129,0,0.6351,0.0448,0.2837,0,1,0,5
U0112,C0050,21,0.1521,0.4239,1,0.1149,0.3756,0.1722,1,0,0,2
U0112,C0137,21,0.1473,0.0715,0,0.1397,0.2365,0.2946,0,1,0,5
U0112,C0053,21,0.2376,0.3098,0,0.1426,0.0445,0.1154,0,0,1,2
U0112,C0076,21,0.1835,0.4701,1,0.3624,0.3919,0.5224,0,1,0,2
U0112,C0042,21,0.3008,0.5731,0,0.0906,0.4937,0.614,1,0,0,2
U0112,C0149,21,0.5664,0.4126,0,0.5411,0.0374,0.3754,0,1,0,1
U0112,C0075,21,0.7098,0.1472,0,0.1449,0.173,0.6698,0,0,1,1
U0112,C0015,21,0.2721,0.2495,0,0.197,0.2352,0.2955,0,0,1,1
U0112,C0150,21,0.1563,0.7213,0,0.5086,0.0134,0.5967,0,1,0,1
U0112,C0019,21,0.5718,0.3363,0,0.5338,0.307,0.8996,0,0,1,1
U0112,C0139,21,0.8672,0.1333,0,0.3969,0.2107,0.6427,0,0,1,1
U0112,C0021,21,0.1649,0.3801,0,0.3635,0.5089,0.667,0,0,1,2
U0112,C0007,21,0.4407,0.6026,0,0.2653,0.2633,0.7991,0,0,1,1
U0113,C0066,18,0.2897,0.7181,1,0.5309,0.1527,0.7597,0,0,1,2
U0113,C0058,18,0.7323,0.3645,0,0.2961,0.1857,0.5605,0,1,0,5
U0113,C0135,18,0.1734,0.7797,0,0.4356,0.3704,0.2127,0,1,0,5
U0113,C0030,18,0.95,0.05,0,0.0434,0.0563,0.1849,1,0,0,5
U0113,C0070,18,0.2504,0.3755,1,0.5536,0.18,0.6125,0,0,1,5
U0113,C0016,18,0.4698,0.21,0,0.065,0.2654,0.5176,0,1,0,5
U0113,C0068,18,0.2574,0.0665,1,0.046,0.0367,0.2246,1,0,0,5
U0113,C0124,18,0.9051,0.3568,0,0.1069,0.5369,0.9241,1,0,0,2
U0113,C0029,18,0.1134,0.0897,1,0.2135,0.1634,0.7001,0,1,0,5
U0113,C0088,18,0.7945,0.2968,0,0.5048,0.7336,0.9325,0,1,0,2
U0113,C0118,18,0.0927,0.4783,0,0.1071,0.322,0.7665,1,0,0,1
U0113,C0034,18,0.3799,0.1217,1,0.4504,0.0773,0.9705,0,1,0,1
U0113,C0040,18,0.2922,0.9131,0,0.408,0.4465,0.1051,0,1,0,1
U0113,C0136,18,0.5751,0.4937,0,0.7682,0.1707,0.2805,1,0,0,2
U0113,C0093,18,0.6831,0.1139,0,0.1232,0.4355,0.1628,1,0,0,2
U0113,C0109,18,0.2127,0.2189,0,0.362,0.3634,0.7171,0,0,1,2
U0113,C0116,18,0.5316,0.05,0,0.3269,0.2855,0.6783,0,1,0,2
U0113,C0106,18,0.3274,0.7602,0,0.33,0.3127,0.2543,0,1,0,1
U0114,C0116,19,0.1489,0.328,0,0.3269,0.2855,0.6783,0,1,0,2
U0114,C0019,19,0.6007,0.7595,1,0.5338,0.307,0.8996,0,0,1,5
U0114,C0111,19,0.3111,0.3444,1,0.2173,0.1798,0.6751,0,1,0,5
U0114,C0112,19,0.412,0.05,0,0.6128,0.227,0.9582,0,1,0,5
U0114,C0038,19,0.5156,0.3162,0,0.1376,0.2429,0.8212,1,0,0,5
U0114,C0063,19,0.386,0.4473,0,0.3814,0.1207,0.4515,0,1,0,5
U0114,C0083,19,0.5609,0.7768,0,0.2692,0.0207,0.9543,0,0,1,5
U0114,C0124,19,0.2245,0.05,0,0.1069,0.5369,0.9241,1,0,0,2
U0114,C0032,19,0.1409,0.2105,0,0.3971,0.3099,0.8314,1,0,0,5
U0114,C0069,19,0.1245,0.8892,0,0.2052,0.6311,0.621,1,0,0,2
U0114,C0080,19,0.153,0.0805,0,0.4314,0.1509,0.5151,0,0,1,2
U0114,C0031,19,0.782,0.2862,0,0.3153,0.4029,0.7732,0,0,1,2
U0114,C0105,19,0.2856,0.5976,0,0.3057,0.588,0.1225,0,1,0,1
U0114,C0072,19,0.2488,0.4185,0,0.0127,0.1046,0.4412,0,1,0,1
U0114,C0043,19,0.5066,0.2331,0,0.4568,0.0377,0.3736,0,1,0,1
U0114,C0075,19,0.5515,0.3084,0,0.1449,0.173,0.6698,0,0,1,1
U0114,C0091,19,0.7096,0.6175,0,0.4545,0.5855,0.6798,0,0,1,1
U0114,C0074,19,0.4855,0.121,0,0.1902,0.3126,0.6567,1,0,0,1
U0114,C0070,19,0.4986,0.3356,0,0.5536,0.18,0.6125,0,0,1,2
U0115,C0122,16,0.5292,0.1245,0,0.0737,0.1789,0.1599,0,1,0,5
U0115,C0102,16,0.5611,0.5343,0,0.2618,0.4192,0.9539,0,0,1,5
U0115,C0025,16,0.668,0.0969,1,0.2146,0.2956,0.281,0,0,1,5
U0115,C0088,16,0.9036,0.1452,0,0.5048,0.7336,0.9325,0,1,0,5
U0115,C0033,16,0.9349,0.2804,0,0.5872,0.251,0.7362,1,0,0,5
U0115,C0082,16,0.4223,0.1595,0,0.3825,0.2499,0.5536,0,1,0,5
U0115,C0031,16,0.2537,0.1513,0,0.3153,0.4029,0.7732,0,0,1,2
U0115,C0117,16,0.2606,0.98,1,0.0224,0.0825,0.1707,1,0,0,5
U0115,C0006,16,0.3907,0.3211,0,0.2425,0.0563,0.1568,1,0,0,2
U0115,C0019,16,0.5362,0.3798,0,0.5338,0.307,0.8996,0,0,1,2
U0115,C0149,16,0.7986,0.2603,0,0.5411,0.0374,0.3754,0,1,0,2
U0115,C0075,16,0.3992,0.8661,1,0.1449,0.173,0.6698,0,0,1,2
U0115,C0001,16,0.275,0.384,0,0.3659,0.2368,0.8433,0,0,1,2
U0115,C0007,16,0.7071,0.3969,0,0.2653,0.2633,0.7991,0,0,1,2
U0115,C0094,16,0.2225,0.4986,0,0.4751,0.4894,0.5992,0,1,0,1
U0115,C0109,16,0.565,0.4295,0,0.362,0.3634,0.7171,0,0,1,1
U0116,C0099,18,0.1742,0.3653,1,0.4917,0.4187,0.1381,0,1,0,5
U0116,C0148,18,0.959,0.2323,0,0.1613,0.3539,0.9027,0,1,0,5
U0116,C0070,18,0.9178,0.6467,0,0.5536,0.18,0.6125,0,0,1,5
U0116,C0056,18,0.3074,0.3006,0,0.5135,0.1568,0.3781,0,0,1,5
U0116,C0028,18,0.3212,0.418,1,0.3255,0.3258,0.4928,0,0,1,5
U0116,C0016,18,0.1346,0.2352,0,0.065,0.2654,0.5176,0,1,0,5
U0116,C0128,18,0.4953,0.3423,0,0.3936,0.1843,0.6371,0,1,0,5
U0116,C0014,18,0.3522,0.2659,0,0.2162,0.1109,0.2355,0,1,0,2
U0116,C0150,18,0.1803,0.1127,0,0.5086,0.0134,0.5967,0,1,0,2
U0116,C0129,18,0.3043,0.2449,1,0.4607,0.3731,0.5514,0,1,0,2
U0116,C0100,18,0.7254,0.5954,0,0.3463,0.18,0.6218,0,1,0,2
U0116,C0011,18,0.9501,0.2529,0,0.1781,0.0681,0.808,0,1,0,2
U0116,C0124,18,0.1105,0.6441,1,0.1069,0.5369,0.9241,1,0,0,2
U0116,C0149,18,0.5895,0.4563,0,0.5411,0.0374,0.3754,0,1,0,1
U0116,C0091,18,0.5128,0.1375,0,0.4545,0.5855,0.6798,0,0,1,1
U0116,C0097,18,0.1575,0.6937,1,0.2215,0.1013,0.4724,1,0,0,1
U0116,C0026,18,0.3055,0.1919,0,0.329,0.3563,0.5628,0,0,1,1
U0116,C0143,18,0.9266,0.7587,0,0.0952,0.5785,0.2151,0,0,1,2
U0117,C0078,21,0.6832,0.1909,1,0.245,0.2838,0.5447,1,0,0,2
U0117,C0001,21,0.4669,0.4327,0,0.3659,0.2368,0.8433,0,0,1,2
U0117,C0066,21,0.8671,0.3554,0,0.5309,0.1527,0.7597,0,0,1,5
U0117,C0141,21,0.2361,0.5498,0,0.4364,0.2668,0.9467,1,0,0,5
U0117,C0131,21,0.9247,0.3025,1,0.5277,0.3804,0.7151,0,1,0,5
U0117,C0105,21,0.1692,0.2333,0,0.3057,0.588,0.1225,0,1,0,5
U0117,C0123,21,0.8887,0.2138,0,0.2637,0.0474,0.3077,0,1,0,5
U0117,C0133,21,0.7674,0.2142,1,0.2197,0.4224,0.8201,1,0,0,5
U0117,C0020,21,0.5204,0.8968,0,0.3514,0.3371,0.8419,1,0,0,5
U0117,C0030,21,0.4862,0.3517,1,0.0434,0.0563,0.1849,1,0,0,2
U0117,C0087,21,0.5853,0.324,0,0.2973,0.5346,0.1991,1,0,0,1
U0117,C0148,21,0.7024,0.9011,0,0.1613,0.3539,0.9027,0,1,0,2
U0117,C0019,21,0.3334,0.4548,0,0.5338,0.307,0.8996,0,0,1,2
U0117,C0025,21,0.3947,0.3788,0,0.2146,0.2956,0.281,0,0,1,2
U0117,C0111,21,0.8851,0.1174,0,0.2173,0.1798,0.6751,0,1,0,1
U0117,C0079,21,0.0931,0.1869,0,0.3678,0.218,0.8749,0,1,0,1
U0117,C0009,21,0.3225,0.0539,0,0.5793,0.095,0.5154,0,0,1,1
U0117,C0052,21,0.789,0.249,0,0.2264,0.1546,0.1142,0,1,0,1
U0117,C0099,21,0.2805,0.3784,0,0.4917,0.4187,0.1381,0,1,0,1
U0117,C0074,21,0.1021,0.6292,0,0.1902,0.3126,0.6567,1,0,0,1
U0117,C0098,21,0.4089,0.4015,0,0.6351,0.0448,0.2837,0,1,0,2
U0118,C0050,21,0.2447,0.5249,0,0.1149,0.3756,0.1722,1,0,0,2
U0118,C0093,21,0.9268,0.5857,0,0.1232,0.4355,0.1628,1,0,0,5
U0118,C0054,21,0.9375,0.8319,0,0.2075,0.1691,0.9249,0,0,1,5
U0118,C0085,21,0.5738,0.4334,0,0.7087,0.1505,0.4262,0,0,1,5
U0118,C0045,21,0.236,0.3261,1,0.1719,0.2712,0.965,1,0,0,2
U0118,C0081,21,0.633,0.2143,0,0.4999,0.1906,0.9459,0,0,1,5
U0118,C0145,21,0.7928,0.7671,0,0.2817,0.2066,0.4919,0,0,1,5
U0118,C0014,21,0.931,0.2237,0,0.2162,0.1109,0.2355,0,1,0,5
U0118,C0016,21,0.9245,0.4892,0,0.065,0.2654,0.5176,0,1,0,5
U0118,C0005,21,0.4704,0.2759,0,0.3696,0.2129,0.8414,0,0,1,2
U0118,C0071,21,0.2388,0.3782,0,0.0339,0.1683,0.8816,0,0,1,1
U0118,C0091,21,0.6166,0.6171,0,0.4545,0.5855,0.6798,0,0,1,2
U0118,C0108,21,0.7225,0.169,0,0.2017,0.1291,0.5094,0,0,1,1
U0118,C0077,21,0.2879,0.8758,0,0.3769,0.0663,0.4988,0,1,0,1
U0118,C0095,21,0.1258,0.158,0,0.2951,0.2241,0.773,1,0,0,1
U0118,C0037,21,0.0799,0.7364,0,0.5885,0.8288,0.9402,0,1,0,1
U0118,C0033,21,0.2832,0.405,0,0.5872,0.251,0.7362,1,0,0,1
U0118,C0049,21,0.7588,0.3025,1,0.6034,0.4181,0.1123,1,0,0,1
U0118,C0112,21,0.8224,0.3197,1,0.6128,0.227,0.9582,0,1,0,2
U0118,C0130,21,0.6504,0.05,0,0.1453,0.2084,0.9786,0,0,1,2
U0118,C0102,21,0.2883,0.2067,1,0.2618,0.4192,0.9539,0,0,1,2
U0119,C0130,18,0.4329,0.8503,0,0.1453,0.2084,0.9786,0,0,1,2
U0119,C0110,18,0.9539,0.05,0,0.2999,0.3518,0.9192,0,0,1,5
U0119,C0041,18,0.9526,0.8052,0,0.5116,0.567,0.5192,0,0,1,5
U0119,C0149,18,0.7877,0.3992,0,0.5411,0.0374,0.3754,0,1,0,5
U0119,C0072,18,0.2154,0.2374,0,0.0127,0.1046,0.4412,0,1,0,5
U0119,C0096,18,0.4432,0.4775,0,0.0227,0.0278,0.8292,0,0,1,5
U0119,C0141,18,0.1983,0.1965,0,0.4364,0.2668,0.9467,1,0,0,5
U0119,C0075,18,0.1839,0.3367,0,0.1449,0.173,0.6698,0,0,1,5
U0119,C0019,18,0.8369,0.4124,0,0.5338,0.307,0.8996,0,0,1,2
U0119,C0027,18,0.7053,0.2036,0,0.1749,0.1883,0.7626,0,1,0,2
U0119,C0028,18,0.093,0.2764,0,0.3255,0.3258,0.4928,0,0,1,2
U0119,C0063,18,0.5744,0.2819,0,0.3814,0.1207,0.4515,0,1,0,2
U0119,C0070,18,0.19,0.7017,0,0.5536,0.18,0.6125,0,0,1,2
U0119,C0095,18,0.1126,0.5153,0,0.2951,0.2241,0.773,1,0,0,2
U0119,C0012,18,0.05,0.05,0,0.2139,0.412,0.7963,1,0,0,1
U0119,C0106,18,0.3189,0.3179,0,0.33,0.3127,0.2543,0,1,0,1
U0119,C0042,18,0.0833,0.2908,0,0.0906,0.4937,0.614,1,0,0,1
U0119,C0144,18,0.6022,0.4727,0,0.3825,0.0875,0.4128,0,0,1,1
U0120,C0101,20,0.5858,0.4209,0,0.4391,0.1313,0.5076,1,0,0,2
U0120,C0033,20,0.4864,0.3779,0,0.5872,0.251,0.7362,1,0,0,5
U0120,C0130,20,0.5417,0.2536,0,0.1453,0.2084,0.9786,0,0,1,5
U0120,C0105,20,0.4799,0.6872,1,0.3057,0.588,0.1225,0,1,0,5
U0120,C0013,20,0.2914,0.3323,0,0.3808,0.151,0.7731,1,0,0,5
U0120,C0020,20,0.8287,0.0933,0,0.3514,0.3371,0.8419,1,0,0,5
U0120,C0082,20,0.1361,0.5578,1,0.3825,0.2499,0.5536,0,1,0,5
U0120,C0075,20,0.6688,0.1565,0,0.1449,0.173,0.6698,0,0,1,2
U0120,C0064,20,0.3704,0.2089,0,0.402,0.3089,0.1624,1,0,0,5
U0120,C0060,20,0.5249,0.3546,0,0.2468,0.252,0.9446,1,0,0,2
U0120,C0002,20,0.5571,0.3343,0,0.3844,0.2499,0.5168,0,1,0,1
U0120,C0010,20,0.2104,0.9393,0,0.4611,0.2742,0.985,1,0,0,2
U0120,C0113,20,0.5455,0.2576,0,0.4553,0.1208,0.8935,1,0,0,2
U0120,C0066,20,0.5131,0.2883,0,0.5309,0.1527,0.7597,0,0,1,1
U0120,C0140,20,0.6435,0.2767,0,0.197,0.2235,0.6571,0,1,0,1
U0120,C0076,20,0.457,0.3072,0,0.3624,0.3919,0.5224,0,1,0,1
U0120,C0040,20,0.8211,0.0776,0,0.408,0.4465,0.1051,0,1,0,1
U0120,C0078,20,0.6288,0.3435,0,0.245,0.2838,0.5447,1,0,0,1
U0120,C0031,20,0.8544,0.3038,0,0.3153,0.4029,0.7732,0,0,1,1
U0120,C0137,20,0.3472,0.05,1,0.1397,0.2365,0.2946,0,1,0,2
U0121,C0023,18,0.8821,0.1469,1,0.1731,0.0376,0.8054,1,0,0,5
U0121,C0001,18,0.9465,0.3047,0,0.3659,0.2368,0.8433,0,0,1,5
U0121,C0077,18,0.4769,0.0851,1,0.3769,0.0663,0.4988,0,1,0,5
U0121,C0134,18,0.3234,0.18,0,0.2475,0.1161,0.8961,0,1,0,2
U0121,C0140,18,0.7379,0.381,0,0.197,0.2235,0.6571,0,1,0,5
U0121,C0078,18,0.8923,0.9615,0,0.245,0.2838,0.5447,1,0,0,5
U0121,C0147,18,0.2308,0.8023,0,0.4412,0.0156,0.7024,0,0,1,5
U0121,C0055,18,0.1728,0.4827,0,0.6798,0.4857,0.7355,1,0,0,5
U0121,C0098,18,0.6277,0.7084,0,0.6351,0.0448,0.2837,0,1,0,2
U0121,C0053,18,0.052,0.1293,1,0.1426,0.0445,0.1154,0,0,1,1
U0121,C0016,18,0.3679,0.3209,0,0.065,0.2654,0.5176,0,1,0,2
U0121,C0048,18,0.4519,0.05,1,0.261,0.7379,0.4654,0,0,1,2
